"time_value","fips","geo_value_fullname","age_group","value"
2025-06-07,"50","Vermont","65-130",0
2025-06-07,"78","Virgin Islands","0-130",0
2025-06-07,"78","Virgin Islands","0-64",0
2025-06-07,"78","Virgin Islands","65-130",0
2025-06-07,"51","Virginia","0-130",20
2025-06-07,"51","Virginia","0-64",7
2025-06-07,"51","Virginia","65-130",13
2025-06-07,"53","Washington","0-130",31
2025-06-07,"53","Washington","0-64",12
2025-06-07,"53","Washington","65-130",19
2025-06-07,"54","West Virginia","0-130",7
2025-06-07,"54","West Virginia","0-64",5
2025-06-07,"54","West Virginia","65-130",2
2025-06-07,"55","Wisconsin","0-130",2
2025-06-07,"55","Wisconsin","0-64",1
2025-06-07,"55","Wisconsin","65-130",1
2025-06-14,"01","Alabama","0-130",18
2025-06-14,"01","Alabama","0-64",10
2025-06-14,"01","Alabama","65-130",8
2025-06-14,"02","Alaska","0-130",11
2025-06-14,"02","Alaska","0-64",2
2025-06-14,"02","Alaska","65-130",9
2025-06-14,"60","American Samoa","0-130",2
2025-06-14,"60","American Samoa","0-64",2
2025-06-14,"60","American Samoa","65-130",0
2025-06-14,"04","Arizona","0-130",26
2025-06-14,"04","Arizona","0-64",19
2025-06-14,"04","Arizona","65-130",7
2025-06-14,"05","Arkansas","0-130",12
2025-06-14,"05","Arkansas","0-64",4
2025-06-14,"05","Arkansas","65-130",8
2025-06-14,"06","California","0-130",152
2025-06-14,"06","California","0-64",93
2025-06-14,"06","California","65-130",58
2025-06-14,"08","Colorado","0-130",17
2025-06-14,"08","Colorado","0-64",10
2025-06-14,"08","Colorado","65-130",7
2025-06-14,"09","Connecticut","0-130",4
2025-06-14,"09","Connecticut","0-64",1
2025-06-14,"09","Connecticut","65-130",3
2025-06-14,"12","Florida","0-130",219
2025-06-14,"12","Florida","0-64",105
2025-06-14,"12","Florida","65-130",113
2025-06-14,"13","Georgia","0-130",31
2025-06-14,"13","Georgia","0-64",12
2025-06-14,"13","Georgia","65-130",19
2025-06-14,"66","Guam","0-130",2
2025-06-14,"66","Guam","0-64",1
2025-06-14,"66","Guam","65-130",1
2025-06-14,"15","Hawaii","0-130",14
2025-06-14,"15","Hawaii","0-64",10
2025-06-14,"15","Hawaii","65-130",4
2025-06-14,"16","Idaho","0-130",9
2025-06-14,"16","Idaho","0-64",2
2025-06-14,"16","Idaho","65-130",7
2025-06-14,"17","Illinois","0-130",24
2025-06-14,"17","Illinois","0-64",6
2025-06-14,"17","Illinois","65-130",18
2025-06-14,"18","Indiana","0-130",5
2025-06-14,"18","Indiana","0-64",2
2025-06-14,"18","Indiana","65-130",3
2025-06-14,"19","Iowa","0-130",1
2025-06-14,"19","Iowa","0-64",0
2025-06-14,"19","Iowa","65-130",1
2025-06-14,"20","Kansas","0-130",1
2025-06-14,"20","Kansas","0-64",0
2025-06-14,"20","Kansas","65-130",1
2025-06-14,"21","Kentucky","0-130",19
2025-06-14,"21","Kentucky","0-64",8
2025-06-14,"21","Kentucky","65-130",11
2025-06-14,"22","Louisiana","0-130",33
2025-06-14,"22","Louisiana","0-64",18
2025-06-14,"22","Louisiana","65-130",15
2025-06-14,"23","Maine","0-130",2
2025-06-14,"23","Maine","0-64",1
2025-06-14,"23","Maine","65-130",1
2025-06-14,"24","Maryland","0-130",13
2025-06-14,"24","Maryland","0-64",6
2025-06-14,"24","Maryland","65-130",6
2025-06-14,"25","Massachusetts","0-130",23
2025-06-14,"25","Massachusetts","0-64",11
2025-06-14,"25","Massachusetts","65-130",12
2025-06-14,"26","Michigan","0-130",30
2025-06-14,"26","Michigan","0-64",11
2025-06-14,"26","Michigan","65-130",19
2025-06-14,"27","Minnesota","0-130",10
2025-06-14,"27","Minnesota","0-64",4
2025-06-14,"27","Minnesota","65-130",6
2025-06-14,"28","Mississippi","0-130",17
2025-06-14,"28","Mississippi","0-64",7
2025-06-14,"28","Mississippi","65-130",10
2025-06-14,"29","Missouri","0-130",41
2025-06-14,"29","Missouri","0-64",17
2025-06-14,"29","Missouri","65-130",24
2025-06-14,"30","Montana","0-130",1
2025-06-14,"30","Montana","0-64",0
2025-06-14,"30","Montana","65-130",1
2025-06-14,"31","Nebraska","0-130",0
2025-06-14,"31","Nebraska","0-64",0
2025-06-14,"31","Nebraska","65-130",0
2025-06-14,"32","Nevada","0-130",16
2025-06-14,"32","Nevada","0-64",11
2025-06-14,"32","Nevada","65-130",5
2025-06-14,"33","New Hampshire","0-130",2
2025-06-14,"33","New Hampshire","0-64",1
2025-06-14,"33","New Hampshire","65-130",1
2025-06-14,"34","New Jersey","0-130",24
2025-06-14,"34","New Jersey","0-64",7
2025-06-14,"34","New Jersey","65-130",17
2025-06-14,"35","New Mexico","0-130",6
2025-06-14,"35","New Mexico","0-64",4
2025-06-14,"35","New Mexico","65-130",2
2025-06-14,"36","New York","0-130",29
2025-06-14,"36","New York","0-64",15
2025-06-14,"36","New York","65-130",14
2025-06-14,"37","North Carolina","0-130",18
2025-06-14,"37","North Carolina","0-64",5
2025-06-14,"37","North Carolina","65-130",13
2025-06-14,"38","North Dakota","0-130",4
2025-06-14,"38","North Dakota","0-64",2
2025-06-14,"38","North Dakota","65-130",2
2025-06-14,"69","Northern Mariana Islands","0-130",0
2025-06-14,"69","Northern Mariana Islands","0-64",0
2025-06-14,"69","Northern Mariana Islands","65-130",0
2025-06-14,"39","Ohio","0-130",15
2025-06-14,"39","Ohio","0-64",8
2025-06-14,"39","Ohio","65-130",7
2025-06-14,"40","Oklahoma","0-130",12
2025-06-14,"40","Oklahoma","0-64",6
2025-06-14,"40","Oklahoma","65-130",6
2025-06-14,"41","Oregon","0-130",17
2025-06-14,"41","Oregon","0-64",9
2025-06-14,"41","Oregon","65-130",8
2025-06-14,"42","Pennsylvania","0-130",155
2025-06-14,"42","Pennsylvania","0-64",66
2025-06-14,"42","Pennsylvania","65-130",86
2025-06-14,"44","Rhode Island","0-130",0
2025-06-14,"44","Rhode Island","0-64",0
2025-06-14,"44","Rhode Island","65-130",0
2025-06-14,"45","South Carolina","0-130",8
2025-06-14,"45","South Carolina","0-64",4
2025-06-14,"45","South Carolina","65-130",4
2025-06-14,"46","South Dakota","0-130",7
2025-06-14,"46","South Dakota","0-64",3
2025-06-14,"46","South Dakota","65-130",4
2025-06-14,"47","Tennessee","0-130",45
2025-06-14,"47","Tennessee","0-64",14
2025-06-14,"47","Tennessee","65-130",31
2025-06-14,"48","Texas","0-130",132
2025-06-14,"48","Texas","0-64",71
2025-06-14,"48","Texas","65-130",61
2025-06-14,"US","US","0-130",1477
2025-06-14,"US","US","0-64",719
2025-06-14,"US","US","65-130",750
2025-06-14,"49","Utah","0-130",9
2025-06-14,"49","Utah","0-64",7
2025-06-14,"49","Utah","65-130",2
2025-06-14,"50","Vermont","0-130",0
2025-06-14,"50","Vermont","0-64",0
2025-06-14,"50","Vermont","65-130",0
2025-06-14,"78","Virgin Islands","0-130",0
2025-06-14,"78","Virgin Islands","0-64",0
2025-06-14,"78","Virgin Islands","65-130",0
2025-06-14,"51","Virginia","0-130",19
2025-06-14,"51","Virginia","0-64",8
2025-06-14,"51","Virginia","65-130",11
2025-06-14,"53","Washington","0-130",23
2025-06-14,"53","Washington","0-64",10
2025-06-14,"53","Washington","65-130",13
2025-06-14,"54","West Virginia","0-130",0
2025-06-14,"54","West Virginia","0-64",0
2025-06-14,"54","West Virginia","65-130",0
2025-06-14,"55","Wisconsin","0-130",4
2025-06-14,"55","Wisconsin","0-64",1
2025-06-14,"55","Wisconsin","65-130",3
2025-06-21,"01","Alabama","0-130",22
2025-06-21,"01","Alabama","0-64",7
2025-06-21,"01","Alabama","65-130",15
2025-06-21,"02","Alaska","0-130",17
2025-06-21,"02","Alaska","0-64",3
2025-06-21,"02","Alaska","65-130",14
2025-06-21,"60","American Samoa","0-130",0
2025-06-21,"60","American Samoa","0-64",0
2025-06-21,"60","American Samoa","65-130",0
2025-06-21,"04","Arizona","0-130",18
2025-06-21,"04","Arizona","0-64",8
2025-06-21,"04","Arizona","65-130",10
2025-06-21,"05","Arkansas","0-130",14
2025-06-21,"05","Arkansas","0-64",7
2025-06-21,"05","Arkansas","65-130",7
2025-06-21,"06","California","0-130",116
2025-06-21,"06","California","0-64",52
2025-06-21,"06","California","65-130",63
2025-06-21,"08","Colorado","0-130",4
2025-06-21,"08","Colorado","0-64",1
2025-06-21,"08","Colorado","65-130",3
2025-06-21,"09","Connecticut","0-130",4
2025-06-21,"09","Connecticut","0-64",1
2025-06-21,"09","Connecticut","65-130",3
2025-06-21,"12","Florida","0-130",212
2025-06-21,"12","Florida","0-64",104
2025-06-21,"12","Florida","65-130",108
2025-06-21,"13","Georgia","0-130",18
2025-06-21,"13","Georgia","0-64",8
2025-06-21,"13","Georgia","65-130",10
2025-06-21,"66","Guam","0-130",NA
2025-06-21,"66","Guam","0-64",NA
2025-06-21,"66","Guam","65-130",NA
2025-06-21,"15","Hawaii","0-130",5
2025-06-21,"15","Hawaii","0-64",3
2025-06-21,"15","Hawaii","65-130",2
2025-06-21,"16","Idaho","0-130",7
2025-06-21,"16","Idaho","0-64",6
2025-06-21,"16","Idaho","65-130",1
2025-06-21,"17","Illinois","0-130",23
2025-06-21,"17","Illinois","0-64",4
2025-06-21,"17","Illinois","65-130",19
2025-06-21,"18","Indiana","0-130",11
2025-06-21,"18","Indiana","0-64",2
2025-06-21,"18","Indiana","65-130",9
2025-06-21,"19","Iowa","0-130",3
2025-06-21,"19","Iowa","0-64",2
2025-06-21,"19","Iowa","65-130",1
2025-06-21,"20","Kansas","0-130",5
2025-06-21,"20","Kansas","0-64",1
2025-06-21,"20","Kansas","65-130",4
2025-06-21,"21","Kentucky","0-130",13
2025-06-21,"21","Kentucky","0-64",7
2025-06-21,"21","Kentucky","65-130",6
2025-06-21,"22","Louisiana","0-130",36
2025-06-21,"22","Louisiana","0-64",18
2025-06-21,"22","Louisiana","65-130",18
2025-06-21,"23","Maine","0-130",2
2025-06-21,"23","Maine","0-64",0
2025-06-21,"23","Maine","65-130",2
2025-06-21,"24","Maryland","0-130",6
2025-06-21,"24","Maryland","0-64",0
2025-06-21,"24","Maryland","65-130",6
2025-06-21,"25","Massachusetts","0-130",8
2025-06-21,"25","Massachusetts","0-64",0
2025-06-21,"25","Massachusetts","65-130",8
2025-06-21,"26","Michigan","0-130",27
2025-06-21,"26","Michigan","0-64",5
2025-06-21,"26","Michigan","65-130",22
2025-06-21,"27","Minnesota","0-130",7
2025-06-21,"27","Minnesota","0-64",1
2025-06-21,"27","Minnesota","65-130",6
2025-06-21,"28","Mississippi","0-130",18
2025-06-21,"28","Mississippi","0-64",9
2025-06-21,"28","Mississippi","65-130",9
2025-06-21,"29","Missouri","0-130",36
2025-06-21,"29","Missouri","0-64",13
2025-06-21,"29","Missouri","65-130",23
2025-06-21,"30","Montana","0-130",2
2025-06-21,"30","Montana","0-64",0
2025-06-21,"30","Montana","65-130",2
2025-06-21,"31","Nebraska","0-130",0
2025-06-21,"31","Nebraska","0-64",0
2025-06-21,"31","Nebraska","65-130",0
2025-06-21,"32","Nevada","0-130",12
2025-06-21,"32","Nevada","0-64",9
2025-06-21,"32","Nevada","65-130",3
2025-06-21,"33","New Hampshire","0-130",2
2025-06-21,"33","New Hampshire","0-64",0
2025-06-21,"33","New Hampshire","65-130",2
2025-06-21,"34","New Jersey","0-130",20
2025-06-21,"34","New Jersey","0-64",7
2025-06-21,"34","New Jersey","65-130",13
2025-06-21,"35","New Mexico","0-130",8
2025-06-21,"35","New Mexico","0-64",3
2025-06-21,"35","New Mexico","65-130",5
2025-06-21,"36","New York","0-130",27
2025-06-21,"36","New York","0-64",14
2025-06-21,"36","New York","65-130",13
2025-06-21,"37","North Carolina","0-130",22
2025-06-21,"37","North Carolina","0-64",11
2025-06-21,"37","North Carolina","65-130",11
2025-06-21,"38","North Dakota","0-130",3
2025-06-21,"38","North Dakota","0-64",2
2025-06-21,"38","North Dakota","65-130",1
2025-06-21,"69","Northern Mariana Islands","0-130",0
2025-06-21,"69","Northern Mariana Islands","0-64",0
2025-06-21,"69","Northern Mariana Islands","65-130",0
2025-06-21,"39","Ohio","0-130",16
2025-06-21,"39","Ohio","0-64",9
2025-06-21,"39","Ohio","65-130",7
2025-06-21,"40","Oklahoma","0-130",10
2025-06-21,"40","Oklahoma","0-64",4
2025-06-21,"40","Oklahoma","65-130",6
2025-06-21,"41","Oregon","0-130",11
2025-06-21,"41","Oregon","0-64",7
2025-06-21,"41","Oregon","65-130",4
2025-06-21,"42","Pennsylvania","0-130",151
2025-06-21,"42","Pennsylvania","0-64",67
2025-06-21,"42","Pennsylvania","65-130",84
2025-06-21,"44","Rhode Island","0-130",0
2025-06-21,"44","Rhode Island","0-64",0
2025-06-21,"44","Rhode Island","65-130",0
2025-06-21,"45","South Carolina","0-130",10
2025-06-21,"45","South Carolina","0-64",6
2025-06-21,"45","South Carolina","65-130",4
2025-06-21,"46","South Dakota","0-130",6
2025-06-21,"46","South Dakota","0-64",4
2025-06-21,"46","South Dakota","65-130",2
2025-06-21,"47","Tennessee","0-130",33
2025-06-21,"47","Tennessee","0-64",12
2025-06-21,"47","Tennessee","65-130",21
2025-06-21,"48","Texas","0-130",119
2025-06-21,"48","Texas","0-64",52
2025-06-21,"48","Texas","65-130",65
2025-06-21,"US","US","0-130",1329
2025-06-21,"US","US","0-64",607
2025-06-21,"US","US","65-130",717
2025-06-21,"49","Utah","0-130",1
2025-06-21,"49","Utah","0-64",1
2025-06-21,"49","Utah","65-130",0
2025-06-21,"50","Vermont","0-130",0
2025-06-21,"50","Vermont","0-64",0
2025-06-21,"50","Vermont","65-130",0
2025-06-21,"78","Virgin Islands","0-130",0
2025-06-21,"78","Virgin Islands","0-64",0
2025-06-21,"78","Virgin Islands","65-130",0
2025-06-21,"51","Virginia","0-130",11
2025-06-21,"51","Virginia","0-64",8
2025-06-21,"51","Virginia","65-130",3
2025-06-21,"53","Washington","0-130",14
2025-06-21,"53","Washington","0-64",4
2025-06-21,"53","Washington","65-130",10
2025-06-21,"54","West Virginia","0-130",2
2025-06-21,"54","West Virginia","0-64",1
2025-06-21,"54","West Virginia","65-130",1
2025-06-21,"55","Wisconsin","0-130",3
2025-06-21,"55","Wisconsin","0-64",2
2025-06-21,"55","Wisconsin","65-130",1
2025-06-28,"01","Alabama","0-130",27
2025-06-28,"01","Alabama","0-64",12
2025-06-28,"01","Alabama","65-130",15
2025-06-28,"02","Alaska","0-130",5
2025-06-28,"02","Alaska","0-64",1
2025-06-28,"02","Alaska","65-130",4
2025-06-28,"60","American Samoa","0-130",1
2025-06-28,"60","American Samoa","0-64",1
2025-06-28,"60","American Samoa","65-130",0
2025-06-28,"04","Arizona","0-130",11
2025-06-28,"04","Arizona","0-64",8
2025-06-28,"04","Arizona","65-130",3
2025-06-28,"05","Arkansas","0-130",20
2025-06-28,"05","Arkansas","0-64",11
2025-06-28,"05","Arkansas","65-130",9
2025-06-28,"06","California","0-130",93
2025-06-28,"06","California","0-64",43
2025-06-28,"06","California","65-130",49
2025-06-28,"08","Colorado","0-130",4
2025-06-28,"08","Colorado","0-64",2
2025-06-28,"08","Colorado","65-130",2
2025-06-28,"09","Connecticut","0-130",1
2025-06-28,"09","Connecticut","0-64",1
2025-06-28,"09","Connecticut","65-130",0
2025-06-28,"10","Delaware","0-130",NA
2025-06-28,"10","Delaware","0-64",NA
2025-06-28,"10","Delaware","65-130",NA
2025-06-28,"12","Florida","0-130",185
2025-06-28,"12","Florida","0-64",83
2025-06-28,"12","Florida","65-130",102
2025-06-28,"13","Georgia","0-130",24
2025-06-28,"13","Georgia","0-64",12
2025-06-28,"13","Georgia","65-130",12
2025-06-28,"66","Guam","0-130",0
2025-06-28,"66","Guam","0-64",0
2025-06-28,"66","Guam","65-130",0
2025-06-28,"15","Hawaii","0-130",8
2025-06-28,"15","Hawaii","0-64",5
2025-06-28,"15","Hawaii","65-130",3
2025-06-28,"16","Idaho","0-130",1
2025-06-28,"16","Idaho","0-64",1
2025-06-28,"16","Idaho","65-130",0
2025-06-28,"17","Illinois","0-130",33
2025-06-28,"17","Illinois","0-64",6
2025-06-28,"17","Illinois","65-130",27
2025-06-28,"18","Indiana","0-130",15
2025-06-28,"18","Indiana","0-64",4
2025-06-28,"18","Indiana","65-130",11
2025-06-28,"19","Iowa","0-130",2
2025-06-28,"19","Iowa","0-64",1
2025-06-28,"19","Iowa","65-130",1
2025-06-28,"20","Kansas","0-130",6
2025-06-28,"20","Kansas","0-64",1
2025-06-28,"20","Kansas","65-130",5
2025-06-28,"21","Kentucky","0-130",12
2025-06-28,"21","Kentucky","0-64",5
2025-06-28,"21","Kentucky","65-130",7
2025-06-28,"22","Louisiana","0-130",25
2025-06-28,"22","Louisiana","0-64",13
2025-06-28,"22","Louisiana","65-130",12
2025-06-28,"23","Maine","0-130",0
2025-06-28,"23","Maine","0-64",0
2025-06-28,"23","Maine","65-130",0
2025-06-28,"24","Maryland","0-130",6
2025-06-28,"24","Maryland","0-64",1
2025-06-28,"24","Maryland","65-130",5
2025-06-28,"25","Massachusetts","0-130",17
2025-06-28,"25","Massachusetts","0-64",8
2025-06-28,"25","Massachusetts","65-130",9
2025-06-28,"26","Michigan","0-130",32
2025-06-28,"26","Michigan","0-64",10
2025-06-28,"26","Michigan","65-130",22
2025-06-28,"27","Minnesota","0-130",3
2025-06-28,"27","Minnesota","0-64",1
2025-06-28,"27","Minnesota","65-130",2
2025-06-28,"28","Mississippi","0-130",12
2025-06-28,"28","Mississippi","0-64",4
2025-06-28,"28","Mississippi","65-130",6
2025-06-28,"29","Missouri","0-130",33
2025-06-28,"29","Missouri","0-64",12
2025-06-28,"29","Missouri","65-130",21
2025-06-28,"30","Montana","0-130",1
2025-06-28,"30","Montana","0-64",1
2025-06-28,"30","Montana","65-130",0
2025-06-28,"31","Nebraska","0-130",0
2025-06-28,"31","Nebraska","0-64",0
2025-06-28,"31","Nebraska","65-130",0
2025-06-28,"32","Nevada","0-130",10
2025-06-28,"32","Nevada","0-64",8
2025-06-28,"32","Nevada","65-130",2
2025-06-28,"33","New Hampshire","0-130",0
2025-06-28,"33","New Hampshire","0-64",0
2025-06-28,"33","New Hampshire","65-130",0
2025-06-28,"34","New Jersey","0-130",25
2025-06-28,"34","New Jersey","0-64",9
2025-06-28,"34","New Jersey","65-130",16
2025-06-28,"35","New Mexico","0-130",3
2025-06-28,"35","New Mexico","0-64",2
2025-06-28,"35","New Mexico","65-130",1
2025-06-28,"36","New York","0-130",22
2025-06-28,"36","New York","0-64",11
2025-06-28,"36","New York","65-130",11
2025-06-28,"37","North Carolina","0-130",23
2025-06-28,"37","North Carolina","0-64",11
2025-06-28,"37","North Carolina","65-130",12
2025-06-28,"38","North Dakota","0-130",NA
2025-06-28,"38","North Dakota","0-64",NA
2025-06-28,"38","North Dakota","65-130",NA
2025-06-28,"69","Northern Mariana Islands","0-130",0
2025-06-28,"69","Northern Mariana Islands","0-64",0
2025-06-28,"69","Northern Mariana Islands","65-130",0
2025-06-28,"39","Ohio","0-130",14
2025-06-28,"39","Ohio","0-64",9
2025-06-28,"39","Ohio","65-130",5
2025-06-28,"40","Oklahoma","0-130",14
2025-06-28,"40","Oklahoma","0-64",6
2025-06-28,"40","Oklahoma","65-130",8
2025-06-28,"41","Oregon","0-130",12
2025-06-28,"41","Oregon","0-64",8
2025-06-28,"41","Oregon","65-130",3
2025-06-28,"42","Pennsylvania","0-130",144
2025-06-28,"42","Pennsylvania","0-64",55
2025-06-28,"42","Pennsylvania","65-130",89
2025-06-28,"44","Rhode Island","0-130",0
2025-06-28,"44","Rhode Island","0-64",0
2025-06-28,"44","Rhode Island","65-130",0
2025-06-28,"45","South Carolina","0-130",16
2025-06-28,"45","South Carolina","0-64",9
2025-06-28,"45","South Carolina","65-130",7
2025-06-28,"46","South Dakota","0-130",2
2025-06-28,"46","South Dakota","0-64",0
2025-06-28,"46","South Dakota","65-130",2
2025-06-28,"47","Tennessee","0-130",19
2025-06-28,"47","Tennessee","0-64",5
2025-06-28,"47","Tennessee","65-130",14
2025-06-28,"48","Texas","0-130",104
2025-06-28,"48","Texas","0-64",46
2025-06-28,"48","Texas","65-130",55
2025-06-28,"US","US","0-130",1126
2025-06-28,"US","US","0-64",501
2025-06-28,"US","US","65-130",615
2025-06-28,"49","Utah","0-130",3
2025-06-28,"49","Utah","0-64",1
2025-06-28,"49","Utah","65-130",2
2025-06-28,"50","Vermont","0-130",0
2025-06-28,"50","Vermont","0-64",0
2025-06-28,"50","Vermont","65-130",0
2025-06-28,"78","Virgin Islands","0-130",0
2025-06-28,"78","Virgin Islands","0-64",0
2025-06-28,"78","Virgin Islands","65-130",0
2025-06-28,"51","Virginia","0-130",12
2025-06-28,"51","Virginia","0-64",5
2025-06-28,"51","Virginia","65-130",7
2025-06-28,"53","Washington","0-130",13
2025-06-28,"53","Washington","0-64",4
2025-06-28,"53","Washington","65-130",9
2025-06-28,"54","West Virginia","0-130",1
2025-06-28,"54","West Virginia","0-64",1
2025-06-28,"54","West Virginia","65-130",0
2025-06-28,"55","Wisconsin","0-130",2
2025-06-28,"55","Wisconsin","0-64",1
2025-06-28,"55","Wisconsin","65-130",1
2025-07-05,"01","Alabama","0-130",15
2025-07-05,"01","Alabama","0-64",9
2025-07-05,"01","Alabama","65-130",6
2025-07-05,"02","Alaska","0-130",4
2025-07-05,"02","Alaska","0-64",2
2025-07-05,"02","Alaska","65-130",2
2025-07-05,"60","American Samoa","0-130",0
2025-07-05,"60","American Samoa","0-64",0
2025-07-05,"60","American Samoa","65-130",0
2025-07-05,"04","Arizona","0-130",24
2025-07-05,"04","Arizona","0-64",16
2025-07-05,"04","Arizona","65-130",8
2025-07-05,"05","Arkansas","0-130",5
2025-07-05,"05","Arkansas","0-64",1
2025-07-05,"05","Arkansas","65-130",4
2025-07-05,"06","California","0-130",84
2025-07-05,"06","California","0-64",33
2025-07-05,"06","California","65-130",51
2025-07-05,"08","Colorado","0-130",5
2025-07-05,"08","Colorado","0-64",0
2025-07-05,"08","Colorado","65-130",5
2025-07-05,"09","Connecticut","0-130",2
2025-07-05,"09","Connecticut","0-64",1
2025-07-05,"09","Connecticut","65-130",1
2025-07-05,"10","Delaware","0-130",3
2025-07-05,"10","Delaware","0-64",1
2025-07-05,"10","Delaware","65-130",2
2025-07-05,"12","Florida","0-130",180
2025-07-05,"12","Florida","0-64",76
2025-07-05,"12","Florida","65-130",104
